line_count,file_name
563808,data-bin/wiki_ne_en_bpe5000_lowercase/train.ne-en.en
563808,data-bin/wiki_ne_en_bpe5000_lowercase/train.ne-en.ne
563820,data-bin/wiki_ne_en_bpe7500/train.ne-en.en
563820,data-bin/wiki_ne_en_bpe7500/train.ne-en.ne
563947,data-bin/wiki_ne_en_lmvr/train.ne-en.en
563947,data-bin/wiki_ne_en_lmvr/train.ne-en.ne
563947,data-bin/wiki_ne_en_morsel/train.ne-en.en
563947,data-bin/wiki_ne_en_morsel/train.ne-en.ne
6000,data-bin/wmt19-subword-nmt/fi-en/valid.fi-en.en
6000,data-bin/wmt19-subword-nmt/fi-en/valid.fi-en.fi
6227192,data-bin/wmt19-subword-nmt/fi-en/train.fi-en.en
6227192,data-bin/wmt19-subword-nmt/fi-en/train.fi-en.fi
646686,data-bin/wiki_si_en_bpe2500_nonjoint/train.si-en.en
646686,data-bin/wiki_si_en_bpe2500_nonjoint/train.si-en.si
646722,data-bin/wiki_si_en_bpe5000_nonjoint/train.si-en.en
646722,data-bin/wiki_si_en_bpe5000_nonjoint/train.si-en.si
646733,data-bin/wiki_si_en_bpe7500_nonjoint/train.si-en.en
646733,data-bin/wiki_si_en_bpe7500_nonjoint/train.si-en.si
646781,data-bin/wiki_si_en_lmvr/train.si-en.en
646781,data-bin/wiki_si_en_lmvr/train.si-en.si
646781,data-bin/wiki_si_en_morsel/train.si-en.en
646781,data-bin/wiki_si_en_morsel/train.si-en.si
646782,data-bin/wiki_si_en_lmvr-tuned/train.si-en.en
646782,data-bin/wiki_si_en_lmvr-tuned/train.si-en.si
